subject,mean_dice_before,mean_dice_after,mean_precision_before,mean_precision_after,mean_recall_before,mean_recall_after
sub-r009s007_ses-1_space-MNI152NLin2009aSym,0.6727384435010526,0.6931095413694737,0.8136261373757894,0.8198187529810527,0.7671815857721052,0.7738024913736843
sub-r034s037_ses-1_space-MNI152NLin2009aSym,0.7580352190405262,0.8248812181021052,0.7576205131510526,0.8171106096599999,0.9654361936578948,0.975433964894737
sub-r038s010_ses-1_space-MNI152NLin2009aSym,0.8881562906910526,0.9094225000526316,0.8902230981121052,0.8987779186315789,0.9803498706842104,0.9883611821052632
sub-r038s074_ses-1_space-MNI152NLin2009aSym,0.7232209303947369,0.8396943645210526,0.8005438921000001,0.958152768,0.8781744059421053,0.8758811587842105
sub-r038s041_ses-1_space-MNI152NLin2009aSym,0.8354054197421052,0.8693214142315789,0.9496349553526316,0.9841231917368422,0.8740606720210525,0.8706597193631578
sub-r011s021_ses-1_space-MNI152NLin2009aSym,0.8697289081473685,0.9537008052631578,0.8702379511210526,0.9583652697894736,0.9842739724736842,0.989868938
sub-r018s001_ses-1_space-MNI152NLin2009aSym,0.7988488751078947,0.8837421158526315,0.8195647051447368,0.8752967277157896,0.9301247347894736,0.949419717263158
sub-r003s004_ses-1_space-MNI152NLin2009aSym,0.8496596978647367,0.8590428864263158,0.9297885421052632,0.8727421160210527,0.8644463189315789,0.8878483646263157
sub-r038s016_ses-1_space-MNI152NLin2009aSym,0.8063726213463158,0.861151749151579,0.8899553262894736,0.9464354103157896,0.8841421257147368,0.8832794242042105
sub-r040s028_ses-1_space-MNI152NLin2009aSym,0.8001863763352631,0.8388863092978948,0.9593457496315788,0.9182882294052632,0.7904464135936843,0.8105914059763157
sub-r039s002_ses-1_space-MNI152NLin2009aSym,0.8087515116805264,0.8819826734052632,0.8998647775368421,0.9872234298421052,0.8667810250226315,0.8686418306947369
sub-r052s029_ses-1_space-MNI152NLin2009aSym,0.7808218414273683,0.7649722023531579,0.8119451641010527,0.8053488090952632,0.9259393906473684,0.9232303845947368
sub-r024s018_ses-1_space-MNI152NLin2009aSym,0.8904595155247368,0.9078875531578948,0.923123166663158,0.9373248709473684,0.9038183214615788,0.9029118507894736
sub-r004s032_ses-1_space-MNI152NLin2009aSym,0.8949283981315788,0.9158316758421052,0.929037698,0.936144851526316,0.9190948408157894,0.9302169715
sub-r009s090_ses-1_space-MNI152NLin2009aSym,0.6081419018247368,0.7022081595115789,0.7625952900657894,0.890887808568421,0.8031032122273684,0.7646553781221053
sub-r048s034_ses-1_space-MNI152NLin2009aSym,0.7430723688226315,0.7707870209368421,0.8859472044578949,0.9114398680315792,0.7417517219163158,0.743717680063158
sub-r028s013_ses-1_space-MNI152NLin2009aSym,0.8519951280063157,0.8875639353473685,0.8825661308326316,0.8951294143157895,0.888104137236842,0.9106171096842104
sub-r031s022_ses-1_space-MNI152NLin2009aSym,0.8850449785721052,0.912650097,0.9493936153157896,0.9406206541052632,0.8759324292036841,0.9059306222263158
sub-r019s010_ses-1_space-MNI152NLin2009aSym,0.7655595123442106,0.7976557815126316,0.8538324076873685,0.909821948728421,0.879827328163158,0.8710018395105265
sub-r003s009_ses-1_space-MNI152NLin2009aSym,0.8507598886263159,0.9044795872842104,0.9330195729157894,0.9602083028947368,0.8722856879578946,0.8984524277052631
sub-r034s040_ses-1_space-MNI152NLin2009aSym,0.8539335268526316,0.9420395405263158,0.8516038561000001,0.936034085368421,0.9825967182894736,0.9777115295526316
sub-r038s097_ses-1_space-MNI152NLin2009aSym,0.8231957723047368,0.8200342609147367,0.9323655343631576,0.977794925,0.8473080823763158,0.8119690449410526
sub-r042s001_ses-1_space-MNI152NLin2009aSym,0.9163731133842106,0.9847462405263158,0.930430561963158,1.0,0.9843745729473684,0.9837166782105264
sub-r038s005_ses-1_space-MNI152NLin2009aSym,0.8417175023494737,0.8728103956578948,0.9136629589052632,0.9332056771578948,0.8691336240021053,0.8766366482526315
sub-r040s022_ses-1_space-MNI152NLin2009aSym,0.77435298878,0.9280787202105264,0.7698271646394736,0.927352720631579,0.9701210041578948,0.9751197634736842
sub-r031s006_ses-1_space-MNI152NLin2009aSym,0.7966202600884209,0.8598659536105264,0.9098510731473683,0.923048274,0.8083463412942105,0.8447365706947368
sub-r011s025_ses-1_space-MNI152NLin2009aSym,0.9154663501578948,0.9746604728947368,0.9183304528947368,0.9745813515263158,0.9812189812105262,0.9829924473684212
sub-r035s014_ses-1_space-MNI152NLin2009aSym,0.6972693557147368,0.7599499787621053,0.7467927778947369,0.8068085264210526,0.7922072811410527,0.8084799356305262
sub-r009s011_ses-1_space-MNI152NLin2009aSym,0.7806844918873683,0.7760775440000001,0.8811620619542105,0.8940396993684211,0.8470639693626315,0.8406978403842106
sub-r001s029_ses-1_space-MNI152NLin2009aSym,0.8158662474631578,0.8277125116736842,0.8200202136421053,0.8630314487105264,0.9230184673526316,0.9058160998789474
sub-r047s010_ses-1_space-MNI152NLin2009aSym,0.6511229351710527,0.6520036115684211,0.6603150224936841,0.6505753837473685,0.7523779815789473,0.7449250019052631
sub-r052s027_ses-1_space-MNI152NLin2009aSym,0.6523445660021052,0.7029101619105264,0.7843907743731579,0.8662752346947369,0.8057313535447369,0.8089233914394738
sub-r009s087_ses-1_space-MNI152NLin2009aSym,0.8654695975157896,0.9110249883736842,0.9269456172526316,0.9937292021052632,0.919046772731579,0.9048754766736842
sub-r009s093_ses-1_space-MNI152NLin2009aSym,0.7899838580652631,0.8685850546999999,0.8845411217947368,0.9800501254210526,0.8728073369052632,0.8728073369052632
sub-r009s109_ses-1_space-MNI152NLin2009aSym,0.7110428874352632,0.787170206531579,0.9076790267578948,0.9343017934210528,0.7198838795694736,0.7556424924684211
sub-r004s016_ses-1_space-MNI152NLin2009aSym,0.8464585862947368,0.8891547257210526,0.8543822987263157,0.8955452215263159,0.9293694387736842,0.9424774031052632
sub-r048s018_ses-1_space-MNI152NLin2009aSym,0.8482829592315789,0.8811741187105263,0.8553796770473684,0.8924796961578947,0.9119095072842104,0.9204706209684208
sub-r038s020_ses-1_space-MNI152NLin2009aSym,0.6552869151010526,0.6073391271657895,0.7763273366315789,0.7846235737447369,0.767505966828421,0.7459259907263158
sub-r001s027_ses-1_space-MNI152NLin2009aSym,0.811978993601579,0.8516428962526316,0.8096935819289474,0.8694558916105265,0.9665314995789474,0.948426146763158
sub-r002s008_ses-1_space-MNI152NLin2009aSym,0.8811781010105263,0.8769008837421053,0.908209120368421,0.8727678954736842,0.9072862337473684,0.9244562032105262
sub-r001s006_ses-1_space-MNI152NLin2009aSym,0.6702736312778947,0.7434882154868421,0.8335360452947369,0.9561519333157896,0.7493228159342105,0.7497876185657896
sub-r040s069_ses-1_space-MNI152NLin2009aSym,0.8226867788878948,0.864247074763158,0.914470265489474,0.923360667631579,0.8327999061352632,0.8566843876263158
sub-r004s006_ses-1_space-MNI152NLin2009aSym,0.7838628335310528,0.8091571771357895,0.8074184002942105,0.8434104591989473,0.9398456209368422,0.9373369857789472
sub-r028s007_ses-1_space-MNI152NLin2009aSym,0.6809182223394736,0.7626923726247368,0.7478412997799999,0.8150352528736842,0.769320999066842,0.8112338891668421
sub-r004s020_ses-1_space-MNI152NLin2009aSym,0.8122503692405263,0.8739200803421053,0.9291566350526316,0.9414566257368422,0.8219173987457895,0.8737847133578946
sub-r009s055_ses-1_space-MNI152NLin2009aSym,0.7318499609684211,0.7450895188831579,0.8795742861431578,0.9423850809526316,0.7701654638873684,0.7545537338194738
sub-r001s036_ses-1_space-MNI152NLin2009aSym,0.762772540571579,0.8446065939578946,0.901226779186842,0.977779042736842,0.81181686467,0.8258114573263159
sub-r031s029_ses-1_space-MNI152NLin2009aSym,0.7590134421924736,0.864867947368421,0.8536287701187896,0.8980440272631579,0.8550644211947369,0.8906265925052633
sub-r010s004_ses-1_space-MNI152NLin2009aSym,0.902758391763158,0.9597606578947367,0.9081754678210526,0.9741038663684212,0.9710610101578948,0.9685088856315788
sub-r004s014_ses-1_space-MNI152NLin2009aSym,0.857961792736842,0.938142860763158,0.8674782574368421,0.9521836989736842,0.9265987622684212,0.9463272693684212
